Date,Price
1993-02-17,897.0
1993-02-18,898.0
1993-02-19,897.0
1993-02-22,924.0
1993-02-23,934.0
1993-02-24,932.0
1993-02-25,921.0
1993-02-26,905.0
1993-03-01,909.0
1993-03-02,908.0
1993-03-03,886.0
1993-03-04,850.0
1993-03-05,855.0
1993-03-08,870.0
1993-03-09,860.0
1993-03-10,830.0
1993-03-11,836.0
1993-03-12,855.0
1993-03-15,879.0
1993-03-16,883.0
1993-03-17,897.0
1993-03-18,918.0
1993-03-19,919.0
1993-03-22,888.0
1993-03-23,880.0
1993-03-24,897.0
1993-03-25,904.0
1993-03-26,897.0
1993-03-29,895.0
1993-03-30,898.0
1993-03-31,919.0
1993-04-01,905.0
1993-04-02,901.0
1993-04-05,902.0
1993-04-06,894.0
1993-04-07,901.0
1993-04-08,922.0
1993-04-12,939.0
1993-04-13,948.0
1993-04-14,931.0
1993-04-15,930.0
1993-04-16,907.0
1993-04-19,883.0
1993-04-20,883.0
1993-04-21,885.0
1993-04-22,895.0
1993-04-23,905.0
1993-04-26,920.0
1993-04-27,927.0
1993-04-28,916.0
1993-04-29,901.0
1993-04-30,907.0
1993-05-03,900.0
1993-05-04,901.0
1993-05-05,910.0
1993-05-06,909.0
1993-05-07,909.0
1993-05-10,892.0
1993-05-11,885.0
1993-05-12,870.0
1993-05-13,872.0
1993-05-14,905.0
1993-05-17,887.0
1993-05-18,883.0
1993-05-19,896.0
1993-05-20,898.0
1993-05-21,887.0
1993-05-24,886.0
1993-05-25,880.0
1993-05-26,887.0
1993-05-27,890.0
1993-05-28,894.0
1993-06-01,878.0
1993-06-02,877.0
1993-06-03,871.0
1993-06-04,855.0
1993-06-07,849.0
1993-06-08,850.0
1993-06-09,848.0
1993-06-10,868.0
1993-06-11,848.0
1993-06-14,850.0
1993-06-15,854.0
1993-06-16,859.0
1993-06-17,888.0
1993-06-18,907.0
1993-06-21,904.0
1993-06-22,915.0
1993-06-23,910.0
1993-06-24,903.0
1993-06-25,898.0
1993-06-28,881.0
1993-06-29,874.0
1993-06-30,880.0
1993-07-01,916.0
1993-07-02,955.0
1993-07-06,959.0
1993-07-07,959.0
1993-07-08,934.0
1993-07-09,952.0
1993-07-12,925.0
1993-07-13,931.0
1993-07-14,990.0
1993-07-15,974.0
1993-07-16,968.0
1993-07-19,989.0
1993-07-20,978.0
1993-07-21,981.0
1993-07-22,953.0
1993-07-23,961.0
1993-07-26,948.0
1993-07-27,930.0
1993-07-28,930.0
1993-07-29,940.0
1993-07-30,939.0
1993-08-02,959.0
1993-08-03,966.0
1993-08-04,944.0
1993-08-05,931.0
1993-08-06,932.0
1993-08-09,904.0
1993-08-10,905.0
1993-08-11,917.0
1993-08-12,910.0
1993-08-13,927.0
1993-08-16,960.0
1993-08-17,958.0
1993-08-18,987.0
1993-08-19,979.0
1993-08-20,979.0
1993-08-23,1000.0
1993-08-24,1006.0
1993-08-25,1008.0
1993-08-26,1008.0
1993-08-27,1025.0
1993-08-30,988.0
1993-08-31,990.0
1993-09-01,987.0
1993-09-02,981.0
1993-09-03,987.0
1993-09-07,1033.0
1993-09-08,1083.0
1993-09-09,1091.0
1993-09-10,1090.0
1993-09-13,1113.0
1993-09-14,1048.0
1993-09-15,1038.0
1993-09-16,1179.0
1993-09-17,1175.0
1993-09-20,1177.0
1993-09-21,1165.0
1993-09-22,1164.0
1993-09-23,1174.0
1993-09-24,1177.0
1993-09-27,1132.0
1993-09-28,1147.0
1993-09-29,1151.0
1993-09-30,1151.0
1993-10-01,1210.0
1993-10-04,1212.0
1993-10-05,1204.0
1993-10-06,1146.0
1993-10-07,1118.0
1993-10-08,1124.0
1993-10-11,1152.0
1993-10-12,1134.0
1993-10-13,1137.0
1993-10-14,1120.0
1993-10-15,1133.0
1993-10-18,1125.0
1993-10-19,1136.0
1993-10-20,1170.0
1993-10-21,1155.0
1993-10-22,1134.0
1993-10-25,1143.0
1993-10-26,1129.0
1993-10-27,1145.0
1993-10-28,1140.0
1993-10-29,1120.0
1993-11-01,1112.0
1993-11-02,1109.0
1993-11-03,1097.0
1993-11-04,1071.0
1993-11-05,1093.0
1993-11-08,1090.0
1993-11-09,1082.0
1993-11-10,1119.0
1993-11-11,1129.0
1993-11-12,1131.0
1993-11-15,1199.0
1993-11-16,1214.0
1993-11-17,1221.0
1993-11-18,1210.0
1993-11-19,1256.0
1993-11-22,1244.0
1993-11-23,1215.0
1993-11-24,1220.0
1993-11-29,1267.0
1993-11-30,1246.0
1993-12-01,1287.0
1993-12-02,1278.0
1993-12-03,1303.0
1993-12-06,1284.0
1993-12-07,1268.0
1993-12-08,1277.0
1993-12-09,1271.0
1993-12-10,1254.0
1993-12-13,1234.0
1993-12-14,1225.0
1993-12-15,1233.0
1993-12-16,1209.0
1993-12-17,1209.0
1993-12-20,1155.0
1993-12-21,1162.0
1993-12-22,1156.0
1993-12-23,1177.0
1993-12-27,1187.0
1993-12-28,1181.0
1993-12-29,1162.0
1993-12-30,1144.0
1994-01-03,1165.0
1994-01-04,1162.0
1994-01-05,1133.0
1994-01-06,1133.0
1994-01-07,1138.0
1994-01-10,1143.0
1994-01-11,1118.0
1994-01-12,1150.0
1994-01-13,1171.0
1994-01-14,1177.0
1994-01-17,1161.0
1994-01-18,1162.0
1994-01-19,1121.0
1994-01-20,1112.0
1994-01-21,1129.0
1994-01-24,1136.0
1994-01-25,1124.0
1994-01-26,1118.0
1994-01-27,1127.0
1994-01-28,1133.0
1994-01-31,1088.0
1994-02-01,1055.0
1994-02-02,1051.0
1994-02-03,1071.0
1994-02-04,1079.0
1994-02-07,1054.0
1994-02-08,1079.0
1994-02-09,1079.0
1994-02-10,1089.0
1994-02-11,1074.0
1994-02-14,1083.0
1994-02-15,1068.0
1994-02-16,1075.0
1994-02-17,1071.0
1994-02-18,1146.0
1994-02-22,1143.0
1994-02-23,1151.0
1994-02-24,1150.0
1994-02-25,1138.0
1994-02-28,1122.0
1994-03-01,1138.0
1994-03-02,1135.0
1994-03-03,1121.0
1994-03-04,1150.0
1994-03-07,1167.0
1994-03-08,1165.0
1994-03-09,1150.0
1994-03-10,1167.0
1994-03-11,1183.0
1994-03-14,1229.0
1994-03-15,1214.0
1994-03-16,1212.0
1994-03-17,1216.0
1994-03-18,1231.0
1994-03-21,1223.0
1994-03-22,1243.0
1994-03-23,1239.0
1994-03-24,1225.0
1994-03-25,1207.0
1994-03-28,1153.0
1994-03-29,1155.0
1994-03-30,1146.0
1994-03-31,1148.0
1994-04-04,1122.0
1994-04-05,1101.0
1994-04-06,1125.0
1994-04-07,1142.0
1994-04-08,1126.0
1994-04-11,1130.0
1994-04-12,1126.0
1994-04-13,1125.0
1994-04-14,1132.0
1994-04-15,1117.0
1994-04-18,1140.0
1994-04-19,1101.0
1994-04-20,1087.0
1994-04-21,1099.0
1994-04-22,1104.0
1994-04-25,1101.0
1994-04-26,1094.0
1994-04-28,1115.0
1994-04-29,1120.0
1994-05-02,1137.0
1994-05-03,1160.0
1994-05-04,1115.0
1994-05-05,1148.0
1994-05-06,1200.0
1994-05-09,1192.0
1994-05-10,1183.0
1994-05-11,1222.0
1994-05-12,1275.0
1994-05-13,1243.0
1994-05-16,1280.0
1994-05-17,1257.0
1994-05-18,1255.0
1994-05-19,1259.0
1994-05-20,1267.0
1994-05-23,1397.0
1994-05-24,1378.0
1994-05-25,1362.0
1994-05-26,1330.0
1994-05-27,1336.0
1994-05-31,1388.0
1994-06-01,1374.0
1994-06-02,1372.0
1994-06-03,1362.0
1994-06-06,1306.0
1994-06-07,1318.0
1994-06-08,1341.0
1994-06-09,1301.0
1994-06-10,1325.0
1994-06-13,1362.0
1994-06-14,1359.0
1994-06-15,1377.0
1994-06-16,1353.0
1994-06-17,1365.0
1994-06-20,1338.0
1994-06-21,1327.0
1994-06-22,1281.0
1994-06-23,1290.0
1994-06-24,1271.0
1994-06-27,1247.0
1994-06-28,1248.0
1994-06-29,1250.0
1994-06-30,1278.0
1994-07-01,1306.0
1994-07-05,1294.0
1994-07-06,1282.0
1994-07-07,1297.0
1994-07-08,1367.0
1994-07-11,1400.0
1994-07-12,1406.0
1994-07-13,1421.0
1994-07-14,1384.0
1994-07-15,1522.0
1994-07-18,1502.0
1994-07-19,1491.0
1994-07-20,1489.0
1994-07-21,1478.0
1994-07-22,1474.0
1994-07-25,1417.0
1994-07-26,1414.0
1994-07-27,1458.0
1994-07-28,1445.0
1994-07-29,1490.0
1994-08-01,1472.0
1994-08-02,1463.0
1994-08-03,1419.0
1994-08-04,1418.0
1994-08-05,1387.0
1994-08-08,1342.0
1994-08-09,1364.0
1994-08-10,1383.0
1994-08-11,1407.0
1994-08-12,1422.0
1994-08-15,1406.0
1994-08-16,1432.0
1994-08-17,1395.0
1994-08-18,1400.0
1994-08-19,1399.0
1994-08-22,1378.0
1994-08-23,1409.0
1994-08-24,1367.0
1994-08-25,1358.0
1994-08-26,1382.0
1994-08-29,1353.0
1994-08-30,1300.0
1994-08-31,1305.0
1994-09-01,1325.0
1994-09-02,1306.0
1994-09-06,1265.0
1994-09-07,1284.0
1994-09-08,1271.0
1994-09-09,1288.0
1994-09-12,1280.0
1994-09-13,1306.0
1994-09-14,1285.0
1994-09-15,1300.0
1994-09-16,1338.0
1994-09-19,1316.0
1994-09-20,1345.0
1994-09-21,1339.0
1994-09-22,1337.0
1994-09-23,1381.0
1994-09-26,1349.0
1994-09-27,1350.0
1994-09-28,1341.0
1994-09-29,1341.0
1994-09-30,1320.0
1994-10-03,1302.0
1994-10-04,1306.0
1994-10-05,1263.0
1994-10-06,1274.0
1994-10-07,1253.0
1994-10-10,1261.0
1994-10-11,1259.0
1994-10-12,1270.0
1994-10-13,1243.0
1994-10-14,1269.0
1994-10-17,1285.0
1994-10-18,1296.0
1994-10-19,1304.0
1994-10-20,1340.0
1994-10-21,1318.0
1994-10-24,1330.0
1994-10-25,1320.0
1994-10-26,1335.0
1994-10-27,1352.0
1994-10-28,1333.0
1994-10-31,1327.0
1994-11-01,1309.0
1994-11-02,1326.0
1994-11-03,1319.0
1994-11-04,1307.0
1994-11-07,1278.0
1994-11-08,1300.0
1994-11-09,1291.0
1994-11-10,1290.0
1994-11-11,1283.0
1994-11-14,1247.0
1994-11-15,1286.0
1994-11-16,1272.0
1994-11-17,1280.0
1994-11-18,1281.0
1994-11-21,1305.0
1994-11-22,1302.0
1994-11-23,1282.0
1994-11-28,1247.0
1994-11-29,1197.0
1994-11-30,1200.0
1994-12-01,1213.0
1994-12-02,1222.0
1994-12-05,1226.0
1994-12-06,1248.0
1994-12-07,1268.0
1994-12-08,1270.0
1994-12-09,1252.0
1994-12-12,1233.0
1994-12-13,1195.0
1994-12-14,1240.0
1994-12-15,1296.0
1994-12-16,1305.0
1994-12-19,1297.0
1994-12-20,1340.0
1994-12-21,1322.0
1994-12-22,1320.0
1994-12-23,1322.0
1994-12-27,1311.0
1994-12-28,1325.0
1994-12-29,1306.0
1994-12-30,1280.0
1995-01-03,1294.0
1995-01-04,1346.0
1995-01-05,1340.0
1995-01-06,1341.0
1995-01-09,1320.0
1995-01-10,1345.0
1995-01-11,1373.0
1995-01-12,1364.0
1995-01-13,1308.0
1995-01-16,1308.0
1995-01-17,1336.0
1995-01-18,1331.0
1995-01-19,1353.0
1995-01-20,1381.0
1995-01-23,1359.0
1995-01-24,1355.0
1995-01-25,1376.0
1995-01-26,1376.0
1995-01-27,1371.0
1995-01-30,1373.0
1995-01-31,1363.0
1995-02-01,1360.0
1995-02-02,1348.0
1995-02-03,1349.0
1995-02-06,1317.0
1995-02-07,1316.0
1995-02-08,1333.0
1995-02-09,1333.0
1995-02-10,1358.0
1995-02-13,1352.0
1995-02-14,1405.0
1995-02-15,1401.0
1995-02-16,1394.0
1995-02-17,1380.0
1995-02-21,1414.0
1995-02-22,1415.0
1995-02-23,1418.0
1995-02-24,1431.0
1995-02-27,1417.0
1995-02-28,1399.0
1995-03-01,1401.0
1995-03-02,1409.0
1995-03-03,1410.0
1995-03-06,1395.0
1995-03-07,1406.0
1995-03-08,1395.0
1995-03-09,1356.0
1995-03-10,1356.0
1995-03-13,1357.0
1995-03-14,1317.0
1995-03-15,1320.0
1995-03-16,1308.0
1995-03-17,1368.0
1995-03-20,1356.0
1995-03-21,1328.0
1995-03-22,1329.0
1995-03-23,1306.0
1995-03-24,1307.0
1995-03-27,1312.0
1995-03-28,1314.0
1995-03-29,1323.0
1995-03-30,1306.0
1995-03-31,1308.0
1995-04-03,1306.0
1995-04-04,1327.0
1995-04-05,1338.0
1995-04-06,1327.0
1995-04-07,1319.0
1995-04-10,1291.0
1995-04-11,1316.0
1995-04-12,1319.0
1995-04-13,1303.0
1995-04-17,1314.0
1995-04-18,1367.0
1995-04-19,1382.0
1995-04-20,1398.0
1995-04-21,1400.0
1995-04-24,1391.0
1995-04-25,1391.0
1995-04-26,1392.0
1995-04-27,1420.0
1995-04-28,1408.0
1995-05-01,1391.0
1995-05-02,1381.0
1995-05-03,1366.0
1995-05-04,1329.0
1995-05-05,1298.0
1995-05-08,1303.0
1995-05-09,1300.0
1995-05-10,1295.0
1995-05-11,1271.0
1995-05-12,1287.0
1995-05-15,1268.0
1995-05-16,1313.0
1995-05-17,1313.0
1995-05-18,1314.0
1995-05-19,1328.0
1995-05-22,1320.0
1995-05-23,1313.0
1995-05-24,1309.0
1995-05-25,1296.0
1995-05-26,1324.0
1995-05-30,1327.0
1995-05-31,1362.0
1995-06-01,1360.0
1995-06-02,1319.0
1995-06-05,1300.0
1995-06-06,1294.0
1995-06-07,1294.0
1995-06-08,1295.0
1995-06-09,1301.0
1995-06-12,1281.0
1995-06-13,1276.0
1995-06-14,1286.0
1995-06-15,1293.0
1995-06-16,1303.0
1995-06-19,1288.0
1995-06-20,1296.0
1995-06-21,1330.0
1995-06-22,1315.0
1995-06-23,1312.0
1995-06-26,1297.0
1995-06-27,1285.0
1995-06-28,1286.0
1995-06-29,1295.0
1995-06-30,1271.0
1995-07-05,1280.0
1995-07-06,1269.0
1995-07-07,1235.0
1995-07-10,1200.0
1995-07-11,1220.0
1995-07-12,1206.0
1995-07-13,1216.0
1995-07-14,1214.0
1995-07-17,1244.0
1995-07-18,1266.0
1995-07-19,1265.0
1995-07-20,1264.0
1995-07-21,1275.0
1995-07-24,1252.0
1995-07-25,1237.0
1995-07-26,1242.0
1995-07-27,1250.0
1995-07-28,1251.0
1995-07-31,1236.0
1995-08-01,1261.0
1995-08-02,1298.0
1995-08-03,1279.0
1995-08-04,1297.0
1995-08-07,1318.0
1995-08-08,1298.0
1995-08-09,1283.0
1995-08-10,1292.0
1995-08-11,1287.0
1995-08-14,1293.0
1995-08-15,1284.0
1995-08-16,1285.0
1995-08-17,1261.0
1995-08-18,1304.0
1995-08-21,1345.0
1995-08-22,1334.0
1995-08-23,1331.0
1995-08-24,1318.0
1995-08-25,1341.0
1995-08-28,1345.0
1995-08-29,1316.0
1995-08-30,1300.0
1995-08-31,1315.0
1995-09-01,1322.0
1995-09-05,1310.0
1995-09-06,1278.0
1995-09-07,1288.0
1995-09-08,1275.0
1995-09-11,1259.0
1995-09-12,1279.0
1995-09-13,1265.0
1995-09-14,1254.0
1995-09-15,1285.0
1995-09-18,1288.0
1995-09-19,1291.0
1995-09-20,1289.0
1995-09-21,1319.0
1995-09-22,1295.0
1995-09-25,1301.0
1995-09-26,1278.0
1995-09-27,1287.0
1995-09-28,1300.0
1995-09-29,1293.0
1995-10-02,1269.0
1995-10-03,1270.0
1995-10-04,1280.0
1995-10-05,1278.0
1995-10-06,1267.0
1995-10-09,1270.0
1995-10-10,1251.0
1995-10-11,1284.0
1995-10-12,1280.0
1995-10-13,1272.0
1995-10-16,1304.0
1995-10-17,1295.0
1995-10-18,1289.0
1995-10-19,1319.0
1995-10-20,1314.0
1995-10-23,1309.0
1995-10-24,1316.0
1995-10-25,1315.0
1995-10-26,1331.0
1995-10-27,1337.0
1995-10-30,1327.0
1995-10-31,1311.0
1995-11-01,1313.0
1995-11-02,1329.0
1995-11-03,1320.0
1995-11-06,1329.0
1995-11-07,1369.0
1995-11-08,1363.0
1995-11-09,1369.0
1995-11-10,1355.0
1995-11-13,1332.0
1995-11-14,1340.0
1995-11-15,1364.0
1995-11-16,1375.0
1995-11-17,1365.0
1995-11-20,1365.0
1995-11-21,1351.0
1995-11-22,1352.0
1995-11-27,1316.0
1995-11-28,1317.0
1995-11-29,1320.0
1995-11-30,1298.0
1995-12-01,1292.0
1995-12-04,1300.0
1995-12-05,1308.0
1995-12-06,1302.0
1995-12-07,1303.0
1995-12-08,1316.0
1995-12-11,1304.0
1995-12-12,1295.0
1995-12-13,1282.0
1995-12-14,1307.0
1995-12-15,1299.0
1995-12-18,1274.0
1995-12-19,1274.0
1995-12-20,1271.0
1995-12-21,1262.0
1995-12-22,1273.0
1995-12-27,1259.0
1995-12-28,1253.0
1995-12-29,1258.0
1996-01-02,1271.0
1996-01-03,1248.0
1996-01-04,1256.0
1996-01-05,1262.0
1996-01-10,1261.0
1996-01-11,1250.0
1996-01-12,1256.0
1996-01-15,1286.0
1996-01-16,1291.0
1996-01-17,1282.0
1996-01-18,1263.0
1996-01-19,1274.0
1996-01-22,1281.0
1996-01-23,1268.0
1996-01-24,1259.0
1996-01-25,1268.0
1996-01-26,1266.0
1996-01-29,1254.0
1996-01-30,1249.0
1996-01-31,1242.0
1996-02-01,1260.0
1996-02-02,1268.0
1996-02-05,1266.0
1996-02-06,1287.0
1996-02-07,1267.0
1996-02-08,1272.0
1996-02-09,1271.0
1996-02-12,1259.0
1996-02-13,1268.0
1996-02-14,1299.0
1996-02-15,1296.0
1996-02-16,1295.0
1996-02-20,1293.0
1996-02-21,1280.0
1996-02-22,1276.0
1996-02-23,1265.0
1996-02-26,1266.0
1996-02-27,1265.0
1996-02-28,1259.0
1996-02-29,1252.0
1996-03-01,1237.0
1996-03-04,1225.0
1996-03-05,1214.0
1996-03-06,1219.0
1996-03-07,1229.0
1996-03-08,1234.0
1996-03-11,1225.0
1996-03-12,1215.0
1996-03-13,1201.0
1996-03-14,1205.0
1996-03-15,1217.0
1996-03-18,1223.0
1996-03-19,1237.0
1996-03-20,1220.0
1996-03-21,1217.0
1996-03-22,1230.0
1996-03-25,1229.0
1996-03-26,1243.0
1996-03-27,1269.0
1996-03-28,1277.0
1996-03-29,1306.0
1996-04-01,1308.0
1996-04-02,1310.0
1996-04-03,1344.0
1996-04-04,1341.0
1996-04-08,1331.0
1996-04-09,1310.0
1996-04-10,1313.0
1996-04-11,1339.0
1996-04-12,1356.0
1996-04-15,1344.0
1996-04-16,1327.0
1996-04-17,1330.0
1996-04-18,1335.0
1996-04-19,1318.0
1996-04-22,1353.0
1996-04-23,1342.0
1996-04-24,1372.0
1996-04-25,1371.0
1996-04-26,1381.0
1996-04-29,1405.0
1996-04-30,1355.0
1996-05-01,1375.0
1996-05-02,1378.0
1996-05-03,1374.0
1996-05-06,1383.0
1996-05-07,1381.0
1996-05-08,1386.0
1996-05-09,1383.0
1996-05-10,1418.0
1996-05-13,1423.0
1996-05-14,1412.0
1996-05-15,1388.0
1996-05-16,1413.0
1996-05-17,1409.0
1996-05-20,1371.0
1996-05-21,1358.0
1996-05-22,1363.0
1996-05-23,1380.0
1996-05-24,1383.0
1996-05-28,1363.0
1996-05-29,1371.0
1996-05-30,1341.0
1996-05-31,1376.0
1996-06-03,1356.0
1996-06-04,1342.0
1996-06-05,1347.0
1996-06-06,1373.0
1996-06-07,1396.0
1996-06-10,1388.0
1996-06-11,1413.0
1996-06-12,1440.0
1996-06-13,1428.0
1996-06-14,1404.0
1996-06-17,1378.0
1996-06-18,1388.0
1996-06-19,1374.0
1996-06-20,1379.0
1996-06-21,1388.0
1996-06-24,1388.0
1996-06-25,1387.0
1996-06-26,1348.0
1996-06-27,1362.0
1996-06-28,1352.0
1996-07-01,1404.0
1996-07-02,1391.0
1996-07-03,1384.0
1996-07-08,1390.0
1996-07-09,1375.0
1996-07-10,1340.0
1996-07-11,1335.0
1996-07-12,1335.0
1996-07-15,1333.0
1996-07-16,1284.0
1996-07-17,1332.0
1996-07-18,1360.0
1996-07-19,1360.0
1996-07-22,1342.0
1996-07-23,1329.0
1996-07-24,1353.0
1996-07-25,1361.0
1996-07-26,1358.0
1996-07-29,1338.0
1996-07-30,1324.0
1996-07-31,1333.0
1996-08-01,1343.0
1996-08-02,1345.0
1996-08-05,1341.0
1996-08-06,1354.0
1996-08-07,1346.0
1996-08-08,1372.0
1996-08-09,1363.0
1996-08-12,1386.0
1996-08-13,1378.0
1996-08-14,1389.0
1996-08-15,1376.0
1996-08-16,1369.0
1996-08-19,1360.0
1996-08-20,1379.0
1996-08-21,1386.0
1996-08-22,1366.0
1996-08-23,1350.0
1996-08-26,1329.0
1996-08-27,1321.0
1996-08-28,1331.0
1996-08-29,1323.0
1996-08-30,1308.0
1996-09-03,1292.0
1996-09-04,1329.0
1996-09-05,1330.0
1996-09-06,1350.0
1996-09-09,1347.0
1996-09-10,1333.0
1996-09-11,1322.0
1996-09-12,1342.0
1996-09-13,1353.0
1996-09-16,1376.0
1996-09-17,1358.0
1996-09-18,1359.0
1996-09-19,1354.0
1996-09-20,1367.0
1996-09-23,1359.0
1996-09-24,1366.0
1996-09-25,1389.0
1996-09-26,1378.0
1996-09-27,1384.0
1996-09-30,1377.0
1996-10-01,1360.0
1996-10-02,1357.0
1996-10-03,1342.0
1996-10-04,1351.0
1996-10-07,1367.0
1996-10-08,1367.0
1996-10-09,1385.0
1996-10-10,1402.0
1996-10-11,1397.0
1996-10-14,1379.0
1996-10-15,1396.0
1996-10-16,1402.0
1996-10-17,1412.0
1996-10-18,1389.0
1996-10-21,1383.0
1996-10-22,1384.0
1996-10-23,1383.0
1996-10-24,1362.0
1996-10-25,1360.0
1996-10-28,1347.0
1996-10-29,1356.0
1996-10-30,1364.0
1996-10-31,1353.0
1996-11-01,1345.0
1996-11-04,1325.0
1996-11-05,1318.0
1996-11-06,1327.0
1996-11-07,1330.0
1996-11-08,1333.0
1996-11-11,1337.0
1996-11-12,1305.0
1996-11-13,1310.0
1996-11-14,1330.0
1996-11-15,1328.0
1996-11-18,1311.0
1996-11-19,1334.0
1996-11-20,1340.0
1996-11-21,1350.0
1996-11-22,1352.0
1996-11-25,1341.0
1996-11-26,1371.0
1996-11-27,1371.0
1996-12-02,1348.0
1996-12-03,1342.0
1996-12-04,1331.0
1996-12-05,1335.0
1996-12-06,1329.0
1996-12-09,1336.0
1996-12-10,1333.0
1996-12-11,1327.0
1996-12-12,1327.0
1996-12-13,1367.0
1996-12-16,1362.0
1996-12-17,1356.0
1996-12-18,1374.0
1996-12-19,1364.0
1996-12-20,1380.0
1996-12-23,1368.0
1996-12-24,1366.0
1996-12-27,1362.0
1996-12-30,1354.0
1996-12-31,1374.0
1997-01-02,1393.0
1997-01-03,1382.0
1997-01-06,1376.0
1997-01-07,1370.0
1997-01-08,1357.0
1997-01-09,1352.0
1997-01-10,1333.0
1997-01-13,1336.0
1997-01-14,1338.0
1997-01-15,1347.0
1997-01-16,1338.0
1997-01-17,1338.0
1997-01-20,1329.0
1997-01-21,1325.0
1997-01-22,1290.0
1997-01-23,1260.0
1997-01-24,1308.0
1997-01-27,1324.0
1997-01-28,1316.0
1997-01-29,1308.0
1997-01-30,1320.0
1997-01-31,1314.0
1997-02-03,1323.0
1997-02-04,1294.0
1997-02-05,1272.0
1997-02-06,1287.0
1997-02-07,1269.0
1997-02-10,1267.0
1997-02-11,1244.0
1997-02-12,1234.0
1997-02-13,1227.0
1997-02-14,1227.0
1997-02-18,1225.0
1997-02-19,1235.0
1997-02-20,1213.0
1997-02-21,1231.0
1997-02-24,1230.0
1997-02-25,1238.0
1997-02-26,1262.0
1997-02-27,1262.0
1997-02-28,1246.0
1997-03-03,1260.0
1997-03-04,1283.0
1997-03-05,1290.0
1997-03-06,1284.0
1997-03-07,1287.0
1997-03-10,1330.0
1997-03-11,1389.0
1997-03-12,1352.0
1997-03-13,1401.0
1997-03-14,1440.0
1997-03-17,1482.0
1997-03-18,1459.0
1997-03-19,1431.0
1997-03-20,1473.0
1997-03-21,1450.0
1997-03-24,1428.0
1997-03-25,1445.0
1997-03-26,1461.0
1997-03-27,1450.0
1997-03-31,1453.0
1997-04-01,1512.0
1997-04-02,1504.0
1997-04-03,1492.0
1997-04-04,1473.0
1997-04-07,1398.0
1997-04-08,1400.0
1997-04-09,1380.0
1997-04-10,1411.0
1997-04-11,1412.0
1997-04-14,1418.0
1997-04-15,1414.0
1997-04-16,1400.0
1997-04-17,1418.0
1997-04-18,1437.0
1997-04-21,1412.0
1997-04-22,1425.0
1997-04-23,1437.0
1997-04-24,1452.0
1997-04-25,1465.0
1997-04-28,1442.0
1997-04-29,1408.0
1997-04-30,1394.0
1997-05-01,1380.0
1997-05-02,1368.0
1997-05-05,1374.0
1997-05-06,1399.0
1997-05-07,1423.0
1997-05-08,1412.0
1997-05-09,1430.0
1997-05-12,1419.0
1997-05-13,1390.0
1997-05-14,1417.0
1997-05-15,1481.0
1997-05-16,1467.0
1997-05-19,1477.0
1997-05-20,1469.0
1997-05-21,1486.0
1997-05-22,1463.0
1997-05-23,1461.0
1997-05-27,1452.0
1997-05-28,1466.0
1997-05-29,1498.0
1997-05-30,1469.0
1997-06-02,1449.0
1997-06-03,1449.0
1997-06-04,1420.0
1997-06-05,1419.0
1997-06-06,1413.0
1997-06-09,1430.0
1997-06-10,1435.0
1997-06-11,1471.0
1997-06-12,1523.0
1997-06-13,1592.0
1997-06-16,1581.0
1997-06-17,1584.0
1997-06-18,1551.0
1997-06-19,1595.0
1997-06-20,1566.0
1997-06-23,1663.0
1997-06-24,1680.0
1997-06-25,1651.0
1997-06-26,1660.0
1997-06-27,1648.0
1997-06-30,1684.0
1997-07-01,1658.0
1997-07-02,1587.0
1997-07-03,1540.0
1997-07-07,1536.0
1997-07-08,1556.0
1997-07-09,1572.0
1997-07-10,1580.0
1997-07-11,1556.0
1997-07-14,1551.0
1997-07-15,1583.0
1997-07-16,1571.0
1997-07-17,1534.0
1997-07-18,1540.0
1997-07-21,1504.0
1997-07-22,1502.0
1997-07-23,1497.0
1997-07-24,1516.0
1997-07-25,1507.0
1997-07-28,1539.0
1997-07-29,1510.0
1997-07-30,1538.0
1997-07-31,1513.0
1997-08-01,1517.0
1997-08-04,1500.0
1997-08-05,1483.0
1997-08-06,1458.0
1997-08-07,1460.0
1997-08-08,1481.0
1997-08-11,1496.0
1997-08-12,1492.0
1997-08-13,1499.0
1997-08-14,1485.0
1997-08-15,1486.0
1997-08-18,1543.0
1997-08-19,1535.0
1997-08-20,1550.0
1997-08-21,1605.0
1997-08-22,1583.0
1997-08-25,1593.0
1997-08-26,1631.0
1997-08-27,1634.0
1997-08-28,1687.0
1997-08-29,1688.0
1997-09-02,1672.0
1997-09-03,1670.0
1997-09-04,1691.0
1997-09-05,1655.0
1997-09-08,1643.0
1997-09-09,1647.0
1997-09-10,1650.0
1997-09-11,1605.0
1997-09-12,1624.0
1997-09-15,1641.0
1997-09-16,1699.0
1997-09-17,1668.0
1997-09-18,1678.0
1997-09-19,1650.0
1997-09-22,1643.0
1997-09-23,1658.0
1997-09-24,1691.0
1997-09-25,1703.0
1997-09-26,1668.0
1997-09-29,1682.0
1997-09-30,1679.0
1997-10-01,1678.0
1997-10-02,1667.0
1997-10-03,1677.0
1997-10-06,1693.0
1997-10-07,1725.0
1997-10-08,1706.0
1997-10-09,1691.0
1997-10-10,1671.0
1997-10-13,1676.0
1997-10-14,1637.0
1997-10-15,1644.0
1997-10-16,1628.0
1997-10-17,1646.0
1997-10-20,1643.0
1997-10-21,1599.0
1997-10-22,1593.0
1997-10-23,1600.0
1997-10-24,1580.0
1997-10-27,1579.0
